Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3340-2450-3312-99205,"Aug 30, 2021",9:22:05 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a70q,CA,SK,S7M 1A7,CAD,-1.12,0.670930,EUR,-0.75
GPA.3388-3268-8299-80637,"Aug 31, 2021",2:06:27 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ASUS_X00QD,CZ,,40505,CZK,52.68,0.039162,EUR,2.06
GPA.3358-9037-4011-15051,"Aug 31, 2021",12:31:43 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,KingPad_K10Pro,US,MS,38601,USD,5.49,0.846900,EUR,4.65
GPA.3358-9037-4011-15051,"Aug 31, 2021",12:31:43 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,KingPad_K10Pro,US,MS,38601,USD,-0.82,0.846900,EUR,-0.69
GPA.3343-3235-8742-53838,"Aug 31, 2021",12:32:08 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,KingPad_K10Pro,US,MS,38601,USD,3.49,0.846900,EUR,2.96
GPA.3343-3235-8742-53838,"Aug 31, 2021",12:32:08 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,KingPad_K10Pro,US,MS,38601,USD,-0.52,0.846900,EUR,-0.44
GPA.3341-5508-5251-13360,"Aug 31, 2021",1:22:02 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,OH,45344,USD,5.49,0.846700,EUR,4.65
GPA.3341-5508-5251-13360,"Aug 31, 2021",1:22:02 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,OH,45344,USD,-0.82,0.846700,EUR,-0.69
GPA.3338-1464-0818-98908,"Aug 31, 2021",1:37:24 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,CO,80817,USD,5.49,0.846700,EUR,4.65
GPA.3338-1464-0818-98908,"Aug 31, 2021",1:37:24 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,CO,80817,USD,-0.82,0.846700,EUR,-0.69
GPA.3385-6946-6303-59140,"Aug 31, 2021",2:07:50 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,mdh5lm,US,OH,44830,USD,1.99,0.846900,EUR,1.69
GPA.3385-6946-6303-59140,"Aug 31, 2021",2:07:50 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,mdh5lm,US,OH,44830,USD,-0.30,0.846900,EUR,-0.25
GPA.3344-1993-6627-52169,"Aug 31, 2021",2:08:03 PM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,mdh5lm,US,OH,44830,USD,2.49,0.846900,EUR,2.11
GPA.3344-1993-6627-52169,"Aug 31, 2021",2:08:03 PM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,mdh5lm,US,OH,44830,USD,-0.37,0.846900,EUR,-0.31
GPA.3372-0408-3838-30007,"Aug 31, 2021",3:47:33 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,U705AC,US,AZ,85009,USD,1.99,0.846750,EUR,1.69
GPA.3372-0408-3838-30007,"Aug 31, 2021",3:47:33 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,U705AC,US,AZ,85009,USD,-0.30,0.846750,EUR,-0.25
GPA.3398-8726-4418-55280,"Aug 31, 2021",3:47:51 PM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,U705AC,US,AZ,85009,USD,2.49,0.846750,EUR,2.11
GPA.3398-8726-4418-55280,"Aug 31, 2021",3:47:51 PM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,U705AC,US,AZ,85009,USD,-0.37,0.846750,EUR,-0.31
GPA.3336-8161-0750-94304,"Aug 31, 2021",6:03:48 PM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,kiev,US,WA,98125,USD,2.49,0.846750,EUR,2.11
GPA.3336-8161-0750-94304,"Aug 31, 2021",6:03:48 PM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,kiev,US,WA,98125,USD,-0.37,0.846750,EUR,-0.31
GPA.3367-8695-3667-60578,"Aug 31, 2021",10:46:10 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta4lwifi,US,IL,61614,USD,5.49,0.847200,EUR,4.65
GPA.3367-8695-3667-60578,"Aug 31, 2021",10:46:10 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta4lwifi,US,IL,61614,USD,-0.82,0.847200,EUR,-0.69
